timestep,10 veh – route0,10 veh – route2,100 veh – route0,100 veh – route2,200 veh – route0,200 veh – route2,300 veh – route0,300 veh – route1,300 veh – route2,400 veh – route0,400 veh – route1,400 veh – route2,500 veh – route0,500 veh – route1,500 veh – route2,600 veh – route0,600 veh – route1,600 veh – route2,700 veh – route0,700 veh – route1,700 veh – route2,800 veh – route0,800 veh – route1,800 veh – route2,900 veh – route0,900 veh – route1,900 veh – route2,1000 veh – route0,1000 veh – route1,1000 veh – route2,2000 veh – route0,2000 veh – route1,2000 veh – route2,5000 veh – route0,5000 veh – route1,5000 veh – route2,10000 veh – route0,10000 veh – route1,10000 veh – route2
588,194.500000,307.000000,194.630000,306.310000,199.090000,306.530000,204.360000,204.950000,308.920000,206.950000,207.340000,311.120000,204.100000,208.780000,313.040000,207.090000,210.730000,314.140000,212.640000,212.360000,316.070000,248.130000,212.920000,318.300000,254.210000,215.490000,318.940000,257.420000,216.220000,320.800000,317.440000,268.280000,352.850000,350.020000,311.260000,395.890000,325.980000,300.500000,382.210000
588,194.500000,307.000000,194.630000,306.310000,199.090000,306.530000,204.360000,204.950000,308.920000,206.950000,207.340000,311.120000,204.100000,208.780000,313.040000,207.090000,210.730000,314.140000,212.640000,212.360000,316.070000,248.130000,212.920000,318.300000,254.210000,215.490000,318.940000,257.420000,216.220000,320.800000,317.440000,268.280000,352.850000,350.020000,311.260000,395.890000,325.980000,300.500000,382.210000
588,194.500000,307.000000,194.630000,306.310000,199.090000,306.530000,204.360000,204.950000,308.920000,206.950000,207.340000,311.120000,204.100000,208.780000,313.040000,207.090000,210.730000,314.140000,212.640000,212.360000,316.070000,248.130000,212.920000,318.300000,254.210000,215.490000,318.940000,257.420000,216.220000,320.800000,317.440000,268.280000,352.850000,350.020000,311.260000,395.890000,325.980000,300.500000,382.210000
589,194.500000,307.000000,194.630000,306.310000,199.090000,306.530000,204.360000,204.950000,308.920000,206.950000,207.430000,311.120000,204.100000,208.840000,313.040000,207.090000,210.730000,314.140000,212.640000,212.360000,316.070000,248.130000,212.920000,318.300000,254.210000,215.490000,318.940000,257.420000,216.220000,320.800000,317.440000,268.190000,352.970000,350.020000,311.260000,395.890000,327.350000,300.990000,382.210000
590,194.500000,307.000000,194.630000,306.310000,199.090000,306.110000,204.380000,204.950000,308.920000,206.800000,207.430000,311.120000,204.130000,208.770000,313.040000,207.090000,210.760000,314.140000,212.640000,212.360000,316.310000,248.130000,212.920000,318.120000,254.210000,215.490000,319.020000,257.420000,216.250000,320.800000,317.290000,268.110000,352.970000,350.020000,311.640000,396.540000,327.350000,301.940000,382.240000
590,194.500000,307.000000,194.630000,306.310000,199.090000,306.110000,204.380000,204.950000,308.920000,206.800000,207.430000,311.120000,204.130000,208.770000,313.040000,207.090000,210.760000,314.140000,212.640000,212.360000,316.310000,248.130000,212.920000,318.120000,254.210000,215.490000,319.020000,257.420000,216.250000,320.800000,317.290000,268.110000,352.970000,350.020000,311.640000,396.540000,327.350000,301.940000,382.240000
590,194.500000,307.000000,194.630000,306.310000,199.090000,306.110000,204.380000,204.950000,308.920000,206.800000,207.430000,311.120000,204.130000,208.770000,313.040000,207.090000,210.760000,314.140000,212.640000,212.360000,316.310000,248.130000,212.920000,318.120000,254.210000,215.490000,319.020000,257.420000,216.250000,320.800000,317.290000,268.110000,352.970000,350.020000,311.640000,396.540000,327.350000,301.940000,382.240000
591,194.500000,307.000000,194.630000,306.310000,199.090000,306.110000,204.380000,204.950000,308.920000,206.800000,207.430000,311.120000,204.130000,208.770000,313.040000,207.090000,210.760000,314.140000,212.640000,212.360000,316.310000,248.130000,212.920000,318.120000,254.210000,215.490000,318.930000,257.420000,216.250000,320.800000,317.290000,268.030000,352.970000,350.020000,312.240000,396.540000,328.880000,301.940000,382.240000
592,194.500000,307.000000,194.630000,306.310000,199.090000,306.110000,204.380000,204.970000,308.920000,206.720000,207.430000,311.120000,204.020000,208.830000,313.030000,207.090000,210.760000,314.280000,212.540000,212.360000,316.330000,248.800000,212.920000,317.960000,254.300000,215.490000,318.930000,257.420000,216.210000,320.960000,317.290000,268.130000,353.020000,350.020000,312.290000,396.930000,328.880000,301.930000,382.270000
592,194.500000,307.000000,194.630000,306.310000,199.090000,306.110000,204.380000,204.970000,308.920000,206.720000,207.430000,311.120000,204.020000,208.830000,313.030000,207.090000,210.760000,314.280000,212.540000,212.360000,316.330000,248.800000,212.920000,317.960000,254.300000,215.490000,318.930000,257.420000,216.210000,320.960000,317.290000,268.130000,353.020000,350.020000,312.290000,396.930000,328.880000,301.930000,382.270000
592,194.500000,307.000000,194.630000,306.310000,199.090000,306.110000,204.380000,204.970000,308.920000,206.720000,207.430000,311.120000,204.020000,208.830000,313.030000,207.090000,210.760000,314.280000,212.540000,212.360000,316.330000,248.800000,212.920000,317.960000,254.300000,215.490000,318.930000,257.420000,216.210000,320.960000,317.290000,268.130000,353.020000,350.020000,312.290000,396.930000,328.880000,301.930000,382.270000
593,194.500000,307.000000,194.630000,306.310000,199.090000,306.180000,204.380000,204.970000,308.920000,206.640000,207.430000,311.120000,204.020000,208.830000,313.030000,207.000000,210.760000,314.280000,212.540000,212.360000,316.330000,248.800000,213.000000,317.960000,254.300000,215.490000,318.930000,257.640000,216.220000,320.960000,317.290000,268.130000,353.110000,349.830000,312.290000,396.930000,329.410000,301.930000,382.240000
594,194.500000,307.000000,194.660000,306.310000,199.090000,306.180000,204.380000,204.890000,308.920000,206.640000,207.240000,311.120000,203.820000,208.860000,313.030000,207.020000,210.760000,314.550000,212.470000,212.360000,316.520000,248.800000,213.090000,317.890000,254.300000,215.510000,318.930000,257.640000,216.220000,320.960000,317.500000,268.130000,353.110000,352.550000,312.380000,397.240000,329.410000,302.370000,382.310000
594,194.500000,307.000000,194.660000,306.310000,199.090000,306.180000,204.380000,204.890000,308.920000,206.640000,207.240000,311.120000,203.820000,208.860000,313.030000,207.020000,210.760000,314.550000,212.470000,212.360000,316.520000,248.800000,213.090000,317.890000,254.300000,215.510000,318.930000,257.640000,216.220000,320.960000,317.500000,268.130000,353.110000,352.550000,312.380000,397.240000,329.410000,302.370000,382.310000
594,194.500000,307.000000,194.660000,306.310000,199.090000,306.180000,204.380000,204.890000,308.920000,206.640000,207.240000,311.120000,203.820000,208.860000,313.030000,207.020000,210.760000,314.550000,212.470000,212.360000,316.520000,248.800000,213.090000,317.890000,254.300000,215.510000,318.930000,257.640000,216.220000,320.960000,317.500000,268.130000,353.110000,352.550000,312.380000,397.240000,329.410000,302.370000,382.310000
595,194.500000,307.000000,194.660000,306.310000,199.090000,306.180000,204.380000,204.890000,308.920000,206.460000,207.240000,311.120000,203.820000,208.800000,313.030000,207.020000,210.760000,314.550000,212.470000,212.360000,316.520000,248.800000,213.090000,317.890000,254.300000,215.510000,318.930000,257.420000,216.220000,320.960000,317.500000,268.120000,353.170000,353.690000,312.380000,397.240000,329.410000,302.370000,382.600000
596,194.500000,307.000000,194.660000,306.310000,199.090000,306.180000,204.380000,204.890000,308.920000,206.410000,207.240000,311.120000,203.820000,208.740000,313.030000,207.010000,210.840000,314.340000,212.470000,212.410000,316.770000,248.800000,213.030000,317.890000,254.570000,215.510000,318.930000,257.280000,216.220000,320.950000,317.500000,268.350000,353.270000,353.690000,312.730000,397.490000,329.860000,303.340000,382.890000
596,194.500000,307.000000,194.660000,306.310000,199.090000,306.180000,204.380000,204.890000,308.920000,206.410000,207.240000,311.120000,203.820000,208.740000,313.030000,207.010000,210.840000,314.340000,212.470000,212.410000,316.770000,248.800000,213.030000,317.890000,254.570000,215.510000,318.930000,257.280000,216.220000,320.950000,317.500000,268.350000,353.270000,353.690000,312.730000,397.490000,329.860000,303.340000,382.890000
596,194.500000,307.000000,194.660000,306.310000,199.090000,306.180000,204.380000,204.890000,308.920000,206.410000,207.240000,311.120000,203.820000,208.740000,313.030000,207.010000,210.840000,314.340000,212.470000,212.410000,316.770000,248.800000,213.030000,317.890000,254.570000,215.510000,318.930000,257.280000,216.220000,320.950000,317.500000,268.350000,353.270000,353.690000,312.730000,397.490000,329.860000,303.340000,382.890000
597,194.500000,307.000000,194.660000,306.310000,199.090000,306.180000,204.380000,204.890000,308.920000,206.320000,207.240000,311.120000,203.820000,208.740000,313.030000,207.000000,210.810000,314.340000,212.470000,212.410000,316.770000,248.800000,213.030000,317.890000,254.670000,215.510000,318.930000,257.280000,216.220000,320.950000,317.500000,268.350000,353.390000,353.690000,312.730000,397.790000,331.180000,303.910000,382.890000
598,194.500000,307.000000,194.660000,306.310000,199.090000,306.180000,204.380000,204.830000,308.920000,206.320000,207.330000,311.720000,203.820000,208.790000,313.030000,206.940000,210.810000,314.460000,212.370000,212.410000,316.640000,248.580000,213.050000,318.090000,254.670000,215.550000,318.980000,257.540000,216.220000,320.950000,317.500000,268.160000,353.340000,353.690000,313.130000,398.130000,332.690000,304.310000,383.140000
598,194.500000,307.000000,194.660000,306.310000,199.090000,306.180000,204.380000,204.830000,308.920000,206.320000,207.330000,311.720000,203.820000,208.790000,313.030000,206.940000,210.810000,314.460000,212.370000,212.410000,316.640000,248.580000,213.050000,318.090000,254.670000,215.550000,318.980000,257.540000,216.220000,320.950000,317.500000,268.160000,353.340000,353.690000,313.130000,398.130000,332.690000,304.310000,383.140000
598,194.500000,307.000000,194.660000,306.310000,199.090000,306.180000,204.380000,204.830000,308.920000,206.320000,207.330000,311.720000,203.820000,208.790000,313.030000,206.940000,210.810000,314.460000,212.370000,212.410000,316.640000,248.580000,213.050000,318.090000,254.670000,215.550000,318.980000,257.540000,216.220000,320.950000,317.500000,268.160000,353.340000,353.690000,313.130000,398.130000,332.690000,304.310000,383.140000
599,194.500000,307.000000,194.660000,306.310000,199.090000,306.180000,204.380000,204.830000,308.920000,206.320000,207.330000,311.720000,203.790000,208.790000,313.030000,206.940000,210.810000,314.460000,212.370000,212.410000,316.640000,248.580000,213.050000,318.090000,254.670000,215.550000,318.980000,257.540000,216.220000,320.950000,318.380000,268.160000,353.580000,353.690000,313.130000,398.130000,332.690000,304.310000,383.140000
600,194.500000,307.000000,194.660000,306.310000,199.220000,306.180000,204.380000,204.830000,308.920000,206.320000,207.330000,312.010000,203.790000,208.790000,313.030000,206.930000,210.750000,314.460000,212.320000,212.430000,316.740000,248.690000,212.940000,318.010000,254.670000,215.480000,318.980000,257.540000,216.220000,320.970000,318.380000,268.060000,353.740000,353.690000,313.910000,398.360000,332.920000,304.640000,383.560000
600,194.500000,307.000000,194.660000,306.310000,199.220000,306.180000,204.380000,204.830000,308.920000,206.320000,207.330000,312.010000,203.790000,208.790000,313.030000,206.930000,210.750000,314.460000,212.320000,212.430000,316.740000,248.690000,212.940000,318.010000,254.670000,215.480000,318.980000,257.540000,216.220000,320.970000,318.380000,268.060000,353.740000,353.690000,313.910000,398.360000,332.920000,304.640000,383.560000
600,194.500000,307.000000,194.660000,306.310000,199.220000,306.180000,204.380000,204.830000,308.920000,206.320000,207.330000,312.010000,203.790000,208.790000,313.030000,206.930000,210.750000,314.460000,212.320000,212.430000,316.740000,248.690000,212.940000,318.010000,254.670000,215.480000,318.980000,257.540000,216.220000,320.970000,318.380000,268.060000,353.740000,353.690000,313.910000,398.360000,332.920000,304.640000,383.560000
601,194.500000,307.000000,194.660000,306.310000,199.220000,306.180000,204.380000,204.830000,308.920000,206.320000,207.330000,312.010000,203.790000,208.790000,313.030000,206.930000,210.720000,314.460000,212.390000,212.430000,316.640000,248.690000,212.940000,318.010000,254.670000,215.480000,318.980000,258.430000,216.240000,320.970000,318.380000,267.950000,353.800000,353.690000,313.910000,398.450000,332.920000,304.640000,383.590000
602,194.500000,307.000000,194.660000,306.310000,199.220000,306.140000,204.380000,204.830000,308.810000,206.320000,207.420000,311.920000,203.790000,208.780000,313.030000,206.900000,210.670000,314.460000,212.390000,212.430000,316.640000,249.320000,212.940000,318.010000,254.670000,215.480000,319.120000,258.430000,216.220000,320.820000,318.380000,268.180000,353.700000,354.000000,314.040000,398.730000,332.920000,304.920000,383.980000
602,194.500000,307.000000,194.660000,306.310000,199.220000,306.140000,204.380000,204.830000,308.810000,206.320000,207.420000,311.920000,203.790000,208.780000,313.030000,206.900000,210.670000,314.460000,212.390000,212.430000,316.640000,249.320000,212.940000,318.010000,254.670000,215.480000,319.120000,258.430000,216.220000,320.820000,318.380000,268.180000,353.700000,354.000000,314.040000,398.730000,332.920000,304.920000,383.980000
602,194.500000,307.000000,194.660000,306.310000,199.220000,306.140000,204.380000,204.830000,308.810000,206.320000,207.420000,311.920000,203.790000,208.780000,313.030000,206.900000,210.670000,314.460000,212.390000,212.430000,316.640000,249.320000,212.940000,318.010000,254.670000,215.480000,319.120000,258.430000,216.220000,320.820000,318.380000,268.180000,353.700000,354.000000,314.040000,398.730000,332.920000,304.920000,383.980000
603,194.500000,307.000000,194.660000,306.310000,199.220000,306.140000,204.380000,204.830000,308.810000,206.320000,207.370000,311.920000,203.790000,208.780000,313.080000,207.070000,210.670000,314.460000,212.390000,212.430000,316.640000,249.320000,212.940000,318.010000,254.670000,215.480000,319.120000,258.430000,216.220000,320.820000,318.420000,268.370000,353.960000,354.930000,314.040000,398.730000,332.920000,304.910000,383.980000
604,194.500000,307.000000,194.660000,306.310000,199.220000,306.140000,204.380000,204.830000,308.990000,206.320000,207.400000,311.920000,203.750000,208.610000,313.080000,207.070000,210.630000,314.650000,212.380000,212.430000,316.640000,249.940000,212.900000,318.340000,254.870000,215.470000,319.350000,259.270000,216.280000,320.750000,318.420000,268.860000,353.960000,354.930000,314.200000,398.810000,332.920000,305.210000,384.150000
604,194.500000,307.000000,194.660000,306.310000,199.220000,306.140000,204.380000,204.830000,308.990000,206.320000,207.400000,311.920000,203.750000,208.610000,313.080000,207.070000,210.630000,314.650000,212.380000,212.430000,316.640000,249.940000,212.900000,318.340000,254.870000,215.470000,319.350000,259.270000,216.280000,320.750000,318.420000,268.860000,353.960000,354.930000,314.200000,398.810000,332.920000,305.210000,384.150000
604,194.500000,307.000000,194.660000,306.310000,199.220000,306.140000,204.380000,204.830000,308.990000,206.320000,207.400000,311.920000,203.750000,208.610000,313.080000,207.070000,210.630000,314.650000,212.380000,212.430000,316.640000,249.940000,212.900000,318.340000,254.870000,215.470000,319.350000,259.270000,216.280000,320.750000,318.420000,268.860000,353.960000,354.930000,314.200000,398.810000,332.920000,305.210000,384.150000
