origins,destinations,path,free_flow_time
146,187,-405939845#2 -975786593 -1227416080#1 -1227416064 -1221064455 -192700367#2 -975786588 -39189078#2 -686911533#18 -686911533#14 -686911533#13 -686911533#12 -686911533#11 -686911533#10 burglen_entry -33446633#0 -1206557145#2 -33446623#5 -33446623#2 -32881546#2 -32881545 -32911345#5 -1361705097#3 -32860709#4 -27665800#1 -27744610#13 -27744610#12 -27744610#10 -27744610#9 -27744610#8 -27744610#7 schattdorf_entry 1057663493#0 110493360#6 110493360#7 382397059#0 1179840015 1179840018 495509368#1 139960776#1 1227355874 175771446#5 175771446#0 175771446#1 1227355865 1227355867 382397062 1227355864 175771445#0 645643600 537680525 500049926#3 40847862#0 40847862#1 1249503597 500049929#0 500049929#3 -304437986 -304437988 1209159864 304437957 304437980 371954044 371643232 304443811 304443816 304443813 304443810 1081642035 1194467327 304443809 304443808 304443814 304443815#0 304443815#1 371643240#0 184912169 304449280 304449282 1194474086 1194474088 683885955 34077048 34077049 371954051 304451627 33521942 304451621 371954052 1189211360 371956321 31269881#0 43346331#0 1316288013 304476606 4212603#3 4212603#4 1194954747#0 1194954753 26825652#0 1194954756 1194954759 35192917 1194954761 -711517860 24765230#1 -335329133 1243611183 93293343#2 93293343#3 93293343#4 39492748 -51862993 -302189132#1 -302189132#0 -26824393 -1125292400 -22720752#3 -1125292399 -22724226#1 70573579 1195038724 1022910646 1125292398 47999383 1125292387 356366086 1243611190#1 30657188#3 1243611191 1125292389#0 1125292390#0 1125292390#1 184913667,37.443245337674774
146,188,-405939845#2 -975786593 -1227416080#1 -1227416064 -1221064455 -192700367#2 -975786588 -39189078#2 -686911533#18 -686911533#14 -686911533#13 -686911533#12 -686911533#11 -686911533#10 burglen_entry -33446633#0 -1206557145#2 -33446623#5 -33446623#2 -32881546#2 -32881545 -32911345#5 -1361705097#3 -32860709#4 -27665800#1 -27744610#13 -27744610#12 -27744610#10 -27744610#9 -27744610#8 -27744610#7 schattdorf_entry -1246004176#2 -27744527#3 495510482#0 975788276#0 1179840015 1179840018 495509368#1 139960776#1 1227355874 175771446#5 175771446#0 175771446#1 1227355865 1227355867 382397062 1227355864 175771445#0 645643600 537680525 500049926#3 40847862#0 40847862#1 1249503597 500049929#0 500049929#3 -304437986 -304437988 1209159864 304437957 304437980 371954044 371643232 304443811 304443816 304443813 304443810 1081642035 1194467327 304443809 304443808 304443814 304443815#0 304443815#1 371643240#0 184912169 304449280 304449282 1194474086 1194474088 683885955 34077048 34077049 371954051 304451627 33521942 304451621 371954052 1189211360 371956321 31269881#0 43346331#0 1316288013 304476606 4212603#3 4212603#4 1194954747#0 1194954753 26825652#0 1194954756 1194954759 35192917 1194954761 -711517860 24765230#1 -335329133 1243611183 93293343#2 93293343#3 93293343#4 39492748 -51862993 -302189132#1 -302189132#0 -26824393 -1125292400 -22720752#3 -1125292399 -22724226#1 70573579 1195038724 1022910646 1125292398 47999383 1125292387 356366086 1243611190#1 30657188#3 30657188#4 1243611192 22722567#0 184913169#2,36.79075783937162
146,188,-405939845#2 -975786593 -1227416080#1 -1227416064 -1221064455 -192700367#2 -975786588 -39189078#2 -686911533#18 -686911533#14 -686911533#13 -686911533#12 -686911533#11 -686911533#10 burglen_entry -33446633#0 -1206557145#2 -33446623#5 -33446623#2 -32881546#2 -32881545 -32911345#5 -1361705097#3 -32860709#4 -27665800#1 -27744610#13 -27744610#12 -27744610#10 -27744610#9 -27744610#8 -27744610#7 schattdorf_entry -1246004176#2 -27744527#3 495510482#0 975788276#0 1179840015 1179840018 495509368#1 139960776#1 1227355874 175771446#5 175771446#0 175771446#1 1227355865 1227355867 382397062 1227355864 175771445#0 645643600 537680525 500049926#3 40847862#0 40847862#1 1249503597 500049929#0 500049929#3 -304437986 -304437988 1209159864 304437957 304437980 371954044 371643232 304443811 304443816 304443813 304443810 1081642035 1194467327 304443809 304443808 304443814 304443815#0 304443815#1 371643240#0 184912169 304449280 304449282 1194474086 1194474088 683885955 34077048 34077049 371954051 304451627 33521942 304451621 371954052 1189211360 371956321 31269881#0 43346331#0 1316288013 304476606 4212603#3 4212603#4 1194954747#0 1194954753 26825652#0 1194954756 1194954759 35192917 1194954761 -711517860 24765230#1 -335329133 1243611183 93293343#2 93293343#3 93293343#4 39492748 -51862993 -302189132#1 -302189132#0 -26824393 -1125292400 -22720752#3 -1125292399 -22724226#1 70573579 1195038724 1022910646 1125292398 47999383 1125292387 356366086 1243611190#1 30657188#3 30657188#4 1243611192 22722567#0 184913169#2,36.79075783937162
146,188,-405939845#2 -975786593 -1227416080#1 -1227416064 -1221064455 -192700367#2 -975786588 -39189078#2 -686911533#18 -686911533#14 -686911533#13 -686911533#12 -686911533#11 -686911533#10 burglen_entry -33446633#0 -1206557145#2 -33446623#5 -33446623#2 -32881546#2 -32881545 -32911345#5 -1361705097#3 -32860709#4 -27665800#1 -27744610#13 -27744610#12 -27744610#10 -27744610#9 -27744610#8 -27744610#7 schattdorf_entry 1057663493#0 110493360#6 110493360#7 382397059#0 1179840015 1179840018 495509368#1 139960776#1 1227355874 175771446#5 175771446#0 175771446#1 1227355865 1227355867 382397062 1227355864 175771445#0 645643600 537680525 500049926#3 40847862#0 40847862#1 1249503597 500049929#0 500049929#3 -304437986 -304437988 1209159864 304437957 304437980 371954044 371643232 304443811 304443816 304443813 304443810 1081642035 1194467327 304443809 304443808 304443814 304443815#0 304443815#1 371643240#0 184912169 304449280 304449282 1194474086 1194474088 683885955 34077048 34077049 371954051 304451627 33521942 304451621 371954052 1189211360 371956321 31269881#0 43346331#0 1316288013 304476606 4212603#3 4212603#4 1194954747#0 1194954753 26825652#0 1194954756 1194954759 35192917 1194954761 -711517860 24765230#1 -335329133 1243611183 93293343#2 93293343#3 93293343#4 39492748 -51862993 -302189132#1 -302189132#0 -26824393 -1125292400 -22720752#3 -1125292399 -22724226#1 70573579 1195038724 1022910646 1125292398 47999383 1125292387 356366086 1243611190#1 30657188#3 30657188#4 1243611192 22722567#0 184913169#2,35.829425634970164
146,188,-405939845#2 -975786593 -1227416080#1 -1227416064 -1221064455 -192700367#2 -975786588 -39189078#2 -686911533#18 -686911533#14 -686911533#13 -686911533#12 -686911533#11 -686911533#10 burglen_entry -33446633#0 -1206557145#2 -33446623#5 -33446623#2 -32881546#2 -32881545 -32911345#5 -1361705097#3 -32860709#4 -27665800#1 -27744610#13 -27744610#12 -27744610#10 -27744610#9 -27744610#8 -27744610#7 schattdorf_entry 1057663493#0 110493360#6 110493360#7 382397059#0 1179840015 1179840018 495509368#1 139960776#1 1227355874 175771446#5 175771446#0 175771446#1 1227355865 1227355867 382397062 1227355864 175771445#0 645643600 537680525 500049926#3 40847862#0 40847862#1 1249503597 500049929#0 500049929#3 -304437986 -304437988 1209159864 304437957 304437980 371954044 371643232 304443811 304443816 304443813 304443810 1081642035 1194467327 304443809 304443808 304443814 304443815#0 304443815#1 371643240#0 184912169 304449280 304449282 1194474086 1194474088 683885955 34077048 34077049 371954051 304451627 33521942 304451621 371954052 1189211360 371956321 31269881#0 43346331#0 1316288013 304476606 4212603#3 4212603#4 1194954747#0 1194954753 26825652#0 1194954756 1194954759 35192917 1194954761 -711517860 24765230#1 -335329133 1243611183 93293343#2 93293343#3 93293343#4 39492748 -51862993 -302189132#1 -302189132#0 -26824393 -1125292400 -22720752#3 -1125292399 -22724226#1 70573579 1195038724 1022910646 1125292398 47999383 1125292387 356366086 1243611190#1 30657188#3 30657188#4 1243611192 22722567#0 184913169#2,35.829425634970164
146,194,-405939845#2 -975786593 -1227416080#1 -1227416064 -1221064455 -192700367#2 -975786588 -39189078#2 -686911533#18 -686911533#14 -686911533#13 -686911533#12 -686911533#11 -686911533#10 burglen_entry -686911533#3 -1221385265#0 -105905396#1 -686911532#0 -497625446#3 -184902356#1 -970631601#0 -27665034#1 4334011#2 -184901801#1 -184901800 496300699#2 496300699#3 -1213439396 -27665110#4 -27665110#1 -192681915#1 -4334004#4 altdorf_exit -495532715#14 -495532715#2 4306201#0 4306199#0 647491744#0 4306197#1 184901480#1 -258918251#1 -258918254#5 -258918254#2 -258918252 137166963#2 137166963#3 137166963#4 28830924 28830924.43 304405005 25382810 1246403281 304405015 1174829580 137166981 1204885515 304404968 304404976#0 581552358 1209506568#3 319335922 309763747 4271843 319335924 1204643379 99630367 39339832 1204643383 903892978 1204643387 luzern_exit,25.49886011420008
146,195,-405939845#2 -975786593 -1227416080#1 -1227416064 -1221064455 -192700367#2 -975786588 -39189078#2 -686911533#18 -686911533#14 -686911533#13 -686911533#12 -686911533#11 -686911533#10 burglen_entry -33446633#0 -1206557145#2 -33446623#5 -33446623#2 -32881546#2 -32881545 -32911345#5 -1361705097#3 -32860709#4 -27665800#1 -27744610#13 -27744610#12 -27744610#10 -27744610#9 -27744610#8 -27744610#7 schattdorf_entry -1246004176#2 -27744527#3 495510482#0 975788276#0 1179840015 1179840018 495509368#1 139960776#1 1227355874 175771446#5 175771446#0 175771446#1 1227355865 1227355867 382397062 1227355864 175771445#0 645643600 537680525 500049926#3 40847862#0 40847862#1 1249503597 500049929#0 500049929#3 -304437986 -304437988 1209159864 304437957 304437980 371954044 371643232 304443811 304443816 304443813 304443810 1081642035 1194467327 304443809 304443808 304443814 304443815#0 304443815#1 371643240#0 184912169 304449280 304449282 1194474086 1194474088 683885955 34077048 34077049 371954051 304451627 33521942 304451621 371954052 1189211360 371956321 31269881#0 43346331#0 1316288013 304476606 4212603#3 4212603#4 1194954747#0 1194954753 26825652#0 1194954756 1194954759 35192917 1194954761 -711517860 24765230#1 -335329133 1243611183 93293343#2 93293343#3 93293343#4 93293343#5 93293343#6 1282534770 35192918 1280026025 70573572 1355624955#2 35164919#0 184904894#0 E6 E5 128803936 554703504#0 48038772 39574492 39574493#0 136646982 184915794#1 184915794#3 136646983#1 136646985 136646987#0 136646987#2 316146376 233740631#0 136646894 268749757,46.827543141542534
146,195,-405939845#2 -975786593 -1227416080#1 -1227416064 -1221064455 -192700367#2 -975786588 -39189078#2 -686911533#18 -686911533#14 -686911533#13 -686911533#12 -686911533#11 -686911533#10 burglen_entry -33446633#0 -1206557145#2 -33446623#5 -33446623#2 -32881546#2 -32881545 -32911345#5 -1361705097#3 -32860709#4 -27665800#1 -27744610#13 -27744610#12 -27744610#10 -27744610#9 -27744610#8 -27744610#7 schattdorf_entry -1246004176#2 -27744527#3 495510482#0 975788276#0 1179840015 1179840018 495509368#1 139960776#1 1227355874 175771446#5 175771446#0 175771446#1 1227355865 1227355867 382397062 1227355864 175771445#0 645643600 537680525 500049926#3 40847862#0 40847862#1 1249503597 500049929#0 500049929#3 -304437986 -304437988 1209159864 304437957 304437980 371954044 371643232 304443811 304443816 304443813 304443810 1081642035 1194467327 304443809 304443808 304443814 304443815#0 304443815#1 371643240#0 184912169 304449280 304449282 1194474086 1194474088 683885955 34077048 34077049 371954051 304451627 33521942 304451621 371954052 1189211360 371956321 31269881#0 43346331#0 1316288013 304476606 4212603#3 4212603#4 1194954747#0 1194954753 26825652#0 1194954756 1194954759 35192917 1194954761 -711517860 24765230#1 -335329133 1243611183 93293343#2 93293343#3 93293343#4 93293343#5 93293343#6 1282534770 35192918 1280026025 70573572 1355624955#2 35164919#0 184904894#0 E6 E5 128803936 554703504#0 48038772 39574492 39574493#0 136646982 184915794#1 184915794#3 136646983#1 136646985 136646987#0 136646987#2 316146376 233740631#0 136646894 268749757,46.827543141542534
146,195,-405939845#2 -975786593 -1227416080#1 -1227416064 -1221064455 -192700367#2 -975786588 -39189078#2 -686911533#18 -686911533#14 -686911533#13 -686911533#12 -686911533#11 -686911533#10 burglen_entry -33446633#0 -1206557145#2 -33446623#5 -33446623#2 -32881546#2 -32881545 -32911345#5 -1361705097#3 -32860709#4 -27665800#1 -27744610#13 -27744610#12 -27744610#10 -27744610#9 -27744610#8 -27744610#7 schattdorf_entry -1246004176#2 -27744527#3 495510482#0 975788276#0 1179840015 1179840018 495509368#1 139960776#1 1227355874 175771446#5 175771446#0 175771446#1 1227355865 1227355867 382397062 1227355864 175771445#0 645643600 537680525 500049926#3 40847862#0 40847862#1 1249503597 500049929#0 500049929#3 -304437986 -304437988 1209159864 304437957 304437980 371954044 371643232 304443811 304443816 304443813 304443810 1081642035 1194467327 304443809 304443808 304443814 304443815#0 304443815#1 371643240#0 184912169 304449280 304449282 1194474086 1194474088 683885955 34077048 34077049 371954051 304451627 33521942 304451621 371954052 1189211360 371956321 31269881#0 43346331#0 1316288013 304476606 4212603#3 4212603#4 1194954747#0 1194954753 26825652#0 1194954756 1194954759 35192917 1194954761 -711517860 24765230#1 -335329133 1243611183 93293343#2 93293343#3 93293343#4 93293343#5 93293343#6 1282534770 35192918 1280026025 70573572 1355624955#2 35164919#0 184904894#0 E6 E5 128803936 554703504#0 48038772 39574492 39574493#0 136646982 184915794#1 184915794#3 136646983#1 136646985 136646987#0 136646987#2 316146376 233740631#0 136646894 268749757,46.827543141542534
146,195,-405939845#2 -975786593 -1227416080#1 -1227416064 -1221064455 -192700367#2 -975786588 -39189078#2 -686911533#18 -686911533#14 -686911533#13 -686911533#12 -686911533#11 -686911533#10 burglen_entry -33446633#0 -1206557145#2 -33446623#5 -33446623#2 -32881546#2 -32881545 -32911345#5 -1361705097#3 -32860709#4 -27665800#1 -27744610#13 -27744610#12 -27744610#10 -27744610#9 -27744610#8 -27744610#7 schattdorf_entry -1246004176#2 -27744527#3 495510482#0 975788276#0 1179840015 1179840018 495509368#1 139960776#1 1227355874 175771446#5 175771446#0 175771446#1 1227355865 1227355867 382397062 1227355864 175771445#0 645643600 537680525 500049926#3 40847862#0 40847862#1 1249503597 500049929#0 500049929#3 -304437986 -304437988 1209159864 304437957 304437980 371954044 371643232 304443811 304443816 304443813 304443810 1081642035 1194467327 304443809 304443808 304443814 304443815#0 304443815#1 371643240#0 184912169 304449280 304449282 1194474086 1194474088 683885955 34077048 34077049 371954051 304451627 33521942 304451621 371954052 1189211360 371956321 31269881#0 43346331#0 1316288013 304476606 4212603#3 4212603#4 1194954747#0 1194954753 26825652#0 1194954756 1194954759 35192917 1194954761 -711517860 24765230#1 -335329133 1243611183 93293343#2 93293343#3 93293343#4 93293343#5 93293343#6 1282534770 35192918 1280026025 70573572 1355624955#2 35164919#0 184904894#0 E6 E5 128803936 554703504#0 48038772 39574492 39574493#0 136646982 184915794#1 184915794#3 136646983#1 136646985 136646987#0 136646987#2 316146376 233740631#0 136646894 268749757,46.827543141542534
146,197,-405939845#2 -975786593 -1227416080#1 -1227416064 -1221064455 -192700367#2 -975786588 -39189078#2 -686911533#18 -686911533#14 -686911533#13 -686911533#12 -686911533#11 -686911533#10 burglen_entry -33446633#0 -1206557145#2 -33446623#5 -33446623#2 -32881546#2 -32881545 -32911345#5 -1361705097#3 -32860709#4 -27665800#1 -27744610#13 -27744610#12 -27744610#10 -27744610#9 -27744610#8 -27744610#7 schattdorf_entry 1057663493#0 110493360#6 110493360#7 382397059#0 1179840015 1179840018 495509368#1 139960776#1 1227355874 175771446#5 175771446#0 175771446#1 1227355865 1227355867 382397062 1227355864 175771445#0 645643600 537680525 500049926#3 40847862#0 40847862#1 1249503597 500049929#0 500049929#3 -304437986 -304437988 1209159864 304437957 304437980 371954044 371643232 304443811 304443816 304443813 304443810 1081642035 1194467327 304443809 304443808 304443814 304443815#0 304443815#1 371643240#0 184912169 304449280 304449282 1194474086 1194474088 683885955 34077048 34077049 371954051 1267880145 26245624 1239461761 477570852 1239461755#1 477570859#1 477570853#0 1194474094#0 wassen_exit -231634585#3 -1267880154#0 -74761697 -26825654#0 -1241895949 -26825653#1 -105723923#2 -372395820#4 -231634584#1,30.870235228253584
146,197,-405939845#2 -975786593 -1227416080#1 -1227416064 -1221064455 -192700367#2 -975786588 -39189078#2 -686911533#18 -686911533#14 -686911533#13 -686911533#12 -686911533#11 -686911533#10 burglen_entry -33446633#0 -1206557145#2 -33446623#5 -33446623#2 -32881546#2 -32881545 -32911345#5 -1361705097#3 -32860709#4 -27665800#1 -27744610#13 -27744610#12 -27744610#10 -27744610#9 -27744610#8 -27744610#7 schattdorf_entry -1246004176#2 -27744527#3 495510482#0 975788276#0 1179840015 1179840018 495509368#1 139960776#1 1227355874 175771446#5 175771446#0 175771446#1 1227355865 1227355867 382397062 1227355864 175771445#0 645643600 537680525 500049926#3 40847862#0 40847862#1 1249503597 500049929#0 500049929#3 -304437986 -304437988 1209159864 304437957 304437980 371954044 371643232 304443811 304443816 304443813 304443810 1081642035 1194467327 304443809 304443808 304443814 304443815#0 304443815#1 371643240#0 184912169 304449280 304449282 1194474086 1194474088 683885955 34077048 34077049 371954051 1267880145 26245624 1239461761 477570852 1239461755#1 477570859#1 477570853#0 1194474094#0 wassen_exit -231634585#3 -1267880154#0 -74761697 -26825654#0 -1241895949 -26825653#1 -105723923#2 -372395820#4 -231634584#1,31.83156743265504
146,197,-405939845#2 -975786593 -1227416080#1 -1227416064 -1221064455 -192700367#2 -975786588 -39189078#2 -686911533#18 -686911533#14 -686911533#13 -686911533#12 -686911533#11 -686911533#10 burglen_entry -33446633#0 -1206557145#2 -33446623#5 -33446623#2 -32881546#2 -32881545 -32911345#5 -1361705097#3 -32860709#4 -27665800#1 -27744610#13 -27744610#12 -27744610#10 -27744610#9 -27744610#8 -27744610#7 schattdorf_entry 1057663493#0 110493360#6 110493360#7 382397059#0 1179840015 1179840018 495509368#1 139960776#1 1227355874 175771446#5 175771446#0 175771446#1 1227355865 1227355867 382397062 1227355864 175771445#0 645643600 537680525 500049926#3 40847862#0 40847862#1 1249503597 500049929#0 500049929#3 -304437986 -304437988 1209159864 304437957 304437980 371954044 371643232 304443811 304443816 304443813 304443810 1081642035 1194467327 304443809 304443808 304443814 304443815#0 304443815#1 371643240#0 184912169 304449280 304449282 1194474086 1194474088 683885955 34077048 34077049 371954051 1267880145 26245624 1239461761 477570852 1239461755#1 477570859#1 477570853#0 1194474094#0 wassen_exit -231634585#3 -1267880154#0 -74761697 -26825654#0 -1241895949 -26825653#1 -105723923#2 -372395820#4 -231634584#1,30.870235228253584
146,197,-405939845#2 -975786593 -1227416080#1 -1227416064 -1221064455 -192700367#2 -975786588 -39189078#2 -686911533#18 -686911533#14 -686911533#13 -686911533#12 -686911533#11 -686911533#10 burglen_entry -33446633#0 -1206557145#2 -33446623#5 -33446623#2 -32881546#2 -32881545 -32911345#5 -1361705097#3 -32860709#4 -27665800#1 -27744610#13 -27744610#12 -27744610#10 -27744610#9 -27744610#8 -27744610#7 schattdorf_entry -1246004176#2 -27744527#3 495510482#0 975788276#0 1179840015 1179840018 495509368#1 139960776#1 1227355874 175771446#5 175771446#0 175771446#1 1227355865 1227355867 382397062 1227355864 175771445#0 645643600 537680525 500049926#3 40847862#0 40847862#1 1249503597 500049929#0 500049929#3 -304437986 -304437988 1209159864 304437957 304437980 371954044 371643232 304443811 304443816 304443813 304443810 1081642035 1194467327 304443809 304443808 304443814 304443815#0 304443815#1 371643240#0 184912169 304449280 304449282 1194474086 1194474088 683885955 34077048 34077049 371954051 1267880145 26245624 1239461761 477570852 1239461755#1 477570859#1 477570853#0 1194474094#0 wassen_exit -231634585#3 -1267880154#0 -74761697 -26825654#0 -1241895949 -26825653#1 -105723923#2 -372395820#4 -231634584#1,31.83156743265504
160,182,-771973939#2 -730987345 -233740631#2 -233740632#1 -1192044922 -136646987#1 -136646985 -136646983#4 -136646983#0 -184915794#2 -184915794#0 -39574493#3 -39574492 -619876729#3 -554703504#1 -554703502 E7 -184904895 -35164919#2 -1355624955#4 -1355624955#1 -1280026025 -35192918 93293334 93293343#8 335329132 335329133 -24765232 -24765230#0 -26825644 -35192917 -1194954759 -619870904 -1194954755 -1194954753 -1194954747#1 4212603#5 4212603#1 goeschenen_einfahrt 4212611 1316288014 33521930 304476604#0 1146129980 304476717 304476718#0 4214708,19.17015751317236
160,184,-771973939#2 -730987345 -233740631#2 -233740632#1 -1192044922 -136646987#1 -136646985 -136646983#4 -136646983#0 -184915794#2 -184915794#0 -39574493#3 -39574492 -619876729#3 -554703504#1 -554703502 E7 -184904895 -35164919#2 -1355624955#4 -1355624955#1 -1280026025 -35192918 93293334 93293343#8 335329132 335329133 -24765232 -24765230#0 -26825644 -35192917 -1194954759 -619870904 -1194954755 -1194954753 -1194954747#1 4212603#5 4212603#1 goeschenen_einfahrt 4212611 1316288014 1255318897 803039921 1246133442 372097229 304451629 304451625 1239461754 304451624 33527190#0 52907513#0 40653036#1 136646884 304443818 304443817 52907514 34077075#1 1255326319 34077077#1 304439899 304439901 304439900 1282201319 304439898 1282200037 304437963 304437983 304437974 304437951#0 304437951#0-AddedOffRampEdge 304437951#1 304437960 304437978 137166951 304404987 304404987-AddedOffRampEdge 298292686#0 298292686#1 1184058091 258918300 298293210 291765005 304405012 304405009 -304405005 -28830924 137166963#1 137166963#2 4275898 982048017 982048015 40453606#0 1268628417 4316551 43197358 171962377#0 1177966477 982048012 -4316554 axenstrasse_exit,39.25940755537215
160,184,-771973939#2 -730987345 -233740631#2 -233740632#1 -1192044922 -136646987#1 -136646985 -136646983#4 -136646983#0 -184915794#2 -184915794#0 -39574493#3 -39574492 -619876729#3 -554703504#1 -554703502 E7 -184904895 -35164919#2 -1355624955#4 -1355624955#1 -1280026025 -35192918 93293334 93293343#8 335329132 335329133 -24765232 -24765230#0 -26825644 -35192917 -1194954759 -619870904 -1194954755 -1194954753 -1194954747#1 4212603#5 4212603#1 goeschenen_einfahrt 4212611 1316288014 1255318897 803039921 1246133442 372097229 304451629 304451625 1239461754 304451624 33527190#0 52907513#0 40653036#1 136646884 304443818 304443817 52907514 34077075#1 1255326319 34077077#1 304439899 304439901 304439900 1282201319 304439898 1282200037 304437963 304437983 304437974 304437951#0 304437951#0-AddedOffRampEdge 304437951#1 304437960 304437978 137166951 304404987 304404987-AddedOffRampEdge 298292686#0 298292686#1 1184058091 258918300 298293210 291765005 304405012 304405009 -304405005 -28830924 137166963#1 137166963#2 4275898 982048017 982048015 40453606#0 1268628417 4316551 43197358 171962377#0 1177966477 982048012 -4316554 axenstrasse_exit,39.25940755537215
160,184,-771973939#2 -730987345 -233740631#2 -233740632#1 -1192044922 -136646987#1 -136646985 -136646983#4 -136646983#0 -184915794#2 -184915794#0 -39574493#3 -39574492 -619876729#3 -554703504#1 -554703502 E7 -184904895 -35164919#2 -1355624955#4 -1355624955#1 -1280026025 -35192918 93293334 93293343#8 335329132 335329133 -24765232 -24765230#0 -26825644 -35192917 -1194954759 -619870904 -1194954755 -1194954753 -1194954747#1 4212603#5 4212603#1 goeschenen_einfahrt 4212611 1316288014 1255318897 803039921 1246133442 372097229 304451629 304451625 1239461754 304451624 33527190#0 52907513#0 40653036#1 136646884 304443818 304443817 52907514 34077075#1 1255326319 34077077#1 304439899 304439901 304439900 1282201319 304439898 1282200037 304437963 304437983 304437974 304437951#0 304437951#0-AddedOffRampEdge 304437951#1 304437960 304437978 137166951 304404987 304404987-AddedOffRampEdge 298292686#0 298292686#1 1184058091 258918300 298293210 291765005 304405012 304405009 -304405005 -28830924 137166963#1 137166963#2 4275898 982048017 982048015 40453606#0 1268628417 4316551 43197358 171962377#0 1177966477 982048012 -4316554 axenstrasse_exit,39.25940755537215
160,187,-771973939#2 -730987345 -233740631#2 -233740632#1 -1192044922 -136646987#1 -136646985 -136646983#4 -136646983#0 -184915794#2 -184915794#0 -39574493#3 -39574492 -619876729#3 -554703504#1 -554703502 E7 E6 30924344#1 136646886#1 136646886#6 778602967#0 778602967#2 1228848710 480605668#0 184904619 1301822376 -22724226#1 70573579 1195038724 1022910646 1125292398 47999383 1125292387 356366086 1243611190#1 30657188#3 1243611191 1125292389#0 1125292390#0 1125292390#1 184913667,18.68910327110473
160,188,-771973939#2 -730987345 -233740631#2 -233740632#1 -1192044922 -136646987#1 -136646985 -136646983#4 -136646983#0 -184915794#2 -184915794#0 -39574493#3 -39574492 -619876729#3 -554703504#1 -554703502 E7 E6 30924344#1 136646886#1 136646886#6 778602967#0 778602967#2 1228848710 480605668#0 184904619 1301822376 -22724226#1 70573579 1195038724 1022910646 1125292398 47999383 1125292387 356366086 1243611190#1 30657188#3 30657188#4 1243611192 22722567#0 184913169#2,17.07528356840012
160,191,-771973939#2 -730987345 -233740631#2 -233740632#1 -1192044922 -136646987#1 -136646985 -136646983#4 -136646983#0 -184915794#2 -184915794#0 -39574493#3 -39574492 -619876729#3 -554703504#1 -554703502 E7 -184904895 -35164919#2 -1355624955#4 -1355624955#1 -1280026025 -35192918 93293334 93293343#8 335329132 335329133 -24765232 -24765230#0 -26825644 -35192917 -1194954759 -619870904 -1194954755 -1194954753 -1194954747#1 4212603#5 4212603#1 goeschenen_einfahrt 4212611 1316288014 1255318897 803039921 1246133442 372097229 304451629 304451625 1239461754 304451624 33527190#0 52907513#0 40653036#1 136646884 304443818 304443817 52907514 34077075#1 1255326319 34077077#1 304439899 304439901 304439900 1282201319 304439898 1282200037 304437963 40533577 378596812 -43199799 -500049929#1 -1249503597 988527784 500049928#1 500049926#5 500049926#6 500049926#0 537680526 -645643600 -537680528 -1227355864 -382397062 -382397061 1227355866 175771446#3 1227355875 -495509369#1 -139960776#0 -495509368#0 -1179840015 -975788276#1 -27743086#3 1246000045 1246004176#0 schattdorf_exit 27744610#7 27744610#8 27744610#9 27744610#10 27744610#12 27744610#13 27665800#0 32860709#1 1361705097#0 32911345#0 32881545 32881546#0 33446623#0 33446623#4 1206557145#0 33446633#0 burglen_exit 686911533#10 686911533#11 686911533#12 686911533#13 686911533#14 686911533#16 39189078#0 975786587#0 1225169384#0 184919234 1221064457#0 975786591#0 975786592 1228711737,46.50504964736662
160,191,-771973939#2 -730987345 -233740631#2 -233740632#1 -1192044922 -136646987#1 -136646985 -136646983#4 -136646983#0 -184915794#2 -184915794#0 -39574493#3 -39574492 -619876729#3 -554703504#1 -554703502 E7 -184904895 -35164919#2 -1355624955#4 -1355624955#1 -1280026025 -35192918 93293334 93293343#8 335329132 335329133 -24765232 -24765230#0 -26825644 -35192917 -1194954759 -619870904 -1194954755 -1194954753 -1194954747#1 4212603#5 4212603#1 goeschenen_einfahrt 4212611 1316288014 1255318897 803039921 1246133442 372097229 304451629 304451625 1239461754 304451624 33527190#0 52907513#0 40653036#1 136646884 304443818 304443817 52907514 34077075#1 1255326319 34077077#1 304439899 304439901 304439900 1282201319 304439898 1282200037 304437963 40533577 378596812 -43199799 -500049929#1 -1249503597 988527784 500049928#1 500049926#5 500049926#6 500049926#0 537680526 -645643600 -537680528 -1227355864 -382397062 -382397061 1227355866 175771446#3 1227355875 -495509369#1 -139960776#0 -495509368#0 -1179840015 -1023263162#1 -110493360#8 -110493360#6 -110493360#4 schattdorf_exit 27744610#7 27744610#8 27744610#9 27744610#10 27744610#12 27744610#13 27665800#0 32860709#1 1361705097#0 32911345#0 32881545 32881546#0 33446623#0 33446623#4 1206557145#0 33446633#0 burglen_exit 686911533#10 686911533#11 686911533#12 686911533#13 686911533#14 686911533#16 39189078#0 975786587#0 1225169384#0 184919234 1221064457#0 975786591#0 975786592 1228711737,45.55117673584381
